en,ru,url
"Sun’s golden arc
Hot like a red coal,
Sent down its spark
And it warmed my soul;
Although, I am not sure
Now, I hope that I could
Expect from my future
To bring something good;
The warmth brought me back
To life, the light illuminated me
I forgot the past, all that I lack
And all that is lacking in me.
Warmed by the Light
My blood caught fire,
My soul shined, alight
My spirit was inspired.
I feel restored by the ray,
My heart still beats stronger,
These good feelings are here to stay
Even when the sun shines no longer;
On the trip I am forced to make
Love goes with me from the start.
It banishes anguish, fear and ache
And it gives freedom to my heart.","Солнца луч золотой
Бросил искру свою
И своей теплотой
Согрел душу мою.
И надежда в груди
Затаилась моей;
Что-то жду впереди
От грядущих я дней.
Оживило тепло,
Озарил меня свет.
Я забыл, что прошло
И чего во мне нет.
Загорелася кровь
Жарче дня и огня.
И светло и тепло
На душе у меня.
Чувства полны добра,
Сердце бьется сильней.
Оживил меня луч
Теплотою своей.
Я с любовью иду
На указанный путь,
И от мук и тревог
Не волнуется грудь.",https://ruverses.com/sergey-esenin/sun-s-golden-arc/
"“Your palms are fiery,
The Easter bells ring loud,
You’re tempted, like St. Anthony,
By visions all around.”
“How was such day’s affair
Mixed with the holy days,
Like thick and tangled hair
Of Magdalenes half-crazed.”
“Thus only children love,
Just once, and then it dies.”
“No light is strong enough —
To match those tranquil eyes.""
“This is the devil’s bluff,
Such longing — an offense.”
“No white is white enough —
To match that of her hands.”","«Горят твои ладони,
В ушах пасхальный звон,
Ты как святой Антоний,
Виденьем искушен».
«Зачем во дни святые
Ворвался день один,
Как волосы густые
Безумных Магдалин».
«Так любят только дети,
И то лишь первый раз».
«Сильней всего на свете
Лучи спокойных глаз».
«То дьявольские сети,
Нечистая тоска».
«Белей всего на свете
Была ее рука».",https://ruverses.com/anna-akhmatova/your-palms-are-fiery/
"I myself had all the say
In my dear friend’s destiny:
On Annunciation Day,
I released him pensively.
But the blue-grey dove decided
To soar back to me,
Now, with archangel’s robe alighted,
The room gleams brilliantly.","Выбрала сама я долю
Другу сердца моего:
Отпустила я на волю
В Благовещенье его.
Да вернулся голубь сизый,
Бьётся крыльями в стекло.
Как от блеска дивной ризы,
Стало в горнице светло.",https://ruverses.com/anna-akhmatova/i-myself-had-all-the-say/5116/
"Because somewhere there’s simplicity and light,
Transparent, warm and joyous…
There a neighbour talks with a girl at twilight,
Over the fence, and only the bees hear,
The most tender of murmurings.
While we live with ceremony, difficulty,
Honouring the rites of our bitter meetings,
Where a sudden reckless gust
Breaks off the sentence begun –
But we’d not exchange for anything
This granite city of fame and misfortune,
The wide rivers of shining ice,
The sunless, gloomy gardens,
The barely audible voice of the Muse.","Ведь где-то есть простая жизнь и свет,
Прозрачный, теплый и веселый…
Там с девушкой через забор сосед
Под вечер говорит, и слышат только пчелы
Нежнейшую из всех бесед.
А мы живем торжественно и трудно
И чтим обряды наших горьких встреч,
Когда с налету ветер безрассудный
Чуть начатую обрывает речь.
Но ни на что не променяем пышный
Гранитный город славы и беды,
Широких рек сияющие льды,
Бессолнечные, мрачные сады
И голос Музы еле слышный.",https://ruverses.com/anna-akhmatova/somewhere-without-complications/5265/
"I myself have freely chosen
Fate of the friend of my heart:
To the freedom under gospel
I allowed him to depart.
And the pigeon came back, beating
On the window with all might
Like from shine of divine restments,
In the room it became light.","Выбрала сама я долю
Другу сердца моего:
Отпустила я на волю
В Благовещенье его.
Да вернулся голубь сизый,
Бьётся крыльями в стекло.
Как от блеска дивной ризы,
Стало в горнице светло.",https://ruverses.com/anna-akhmatova/i-myself-had-all-the-say/5597/
"Somewhere it's light and happy, there's elation,
Transparent, warm and simple life there is.
A man across the fence has conversation
With girl before the evening, and the bees
Hear only the tenderest of conversation.
And we are living pompously and hard
And follow bitter rituals like sun
When, flight past us, the unreasoned wind 
Interrupts speech that's barely begun.
But not for anything will we change the pompous
Granite city of glory, pain and lies,
The glistening wide rivers' ice
Sunless and murky gardens, and the voice,
Though barely audible, of the Muse.","Ведь где-то есть простая жизнь и свет,
Прозрачный, теплый и веселый…
Там с девушкой через забор сосед
Под вечер говорит, и слышат только пчелы
Нежнейшую из всех бесед.
А мы живем торжественно и трудно
И чтим обряды наших горьких встреч,
Когда с налету ветер безрассудный
Чуть начатую обрывает речь.
Но ни на что не променяем пышный
Гранитный город славы и беды,
Широких рек сияющие льды,
Бессолнечные, мрачные сады
И голос Музы еле слышный.",https://ruverses.com/anna-akhmatova/somewhere-without-complications/5546/
"Somewhere there is a simple life and a world,
Transparent, warm and joyful...
There at evening a neighbor talks with a girl
Across the fence, and only the bees can hear
This most tender murmuring of all.
But we live ceremoniously and with difficulty
And we observe the rites of our bitter meetings,
When suddenly the reckless wind
Breaks off a sentence just begun —
But not for anything would we exchange this splendid
Granite city of fame and calamity,
The wide rivers of glistening ice,
The sunless, gloomy gardens,
And, barely audible, the Muse's voice.","Ведь где-то есть простая жизнь и свет,
Прозрачный, теплый и веселый…
Там с девушкой через забор сосед
Под вечер говорит, и слышат только пчелы
Нежнейшую из всех бесед.
А мы живем торжественно и трудно
И чтим обряды наших горьких встреч,
Когда с налету ветер безрассудный
Чуть начатую обрывает речь.
Но ни на что не променяем пышный
Гранитный город славы и беды,
Широких рек сияющие льды,
Бессолнечные, мрачные сады
И голос Музы еле слышный.",https://ruverses.com/anna-akhmatova/somewhere-without-complications/10270/
"Somewhere, without complications,
There’s a world that’s warm and clear...
Across the fence, two, with elation,
Converse and just the bees can hear
The tenderest of conversations.
But we live life that’s grand and tough,
And keep the rites of bitter meetings,
When suddenly, the winds gust rough,
Our barely-started speech impeding.
Yet, we won’t trade this town by choice,
The town of pain and fame comprised,
Of spacious rivers’ shimmering ice,
Of gardens in a bleak disguise,
And of the Muse’s quiet voice.","Ведь где-то есть простая жизнь и свет,
Прозрачный, теплый и веселый…
Там с девушкой через забор сосед
Под вечер говорит, и слышат только пчелы
Нежнейшую из всех бесед.
А мы живем торжественно и трудно
И чтим обряды наших горьких встреч,
Когда с налету ветер безрассудный
Чуть начатую обрывает речь.
Но ни на что не променяем пышный
Гранитный город славы и беды,
Широких рек сияющие льды,
Бессолнечные, мрачные сады
И голос Музы еле слышный.",https://ruverses.com/anna-akhmatova/somewhere-without-complications/5030/
"Before the spring arrives there are such days:
Under the thick snow cover rests the lawn,
The dry-and-jolly trees are making noise,
Tender and strong, the wind is warm.
And body is amazed at its own lightness,
And your own home is alien to you,
And song that had just previously been tiring
Excitedly you're singing just like new.","Перед весной бывают дни такие:
Под плотным снегом отдыхает луг,
Шумят деревья весело-сухие,
И тёплый ветер нежен и упруг.
И лёгкости своей дивится тело,
И дома своего не узнаёшь,
А песню ту, что прежде надоела,
Как новую, с волнением поёшь.",https://ruverses.com/anna-akhmatova/there-are-such-days-before-the-spring/5595/
"Give me comfortless seasons of sickness,
Visitations of wrath and of wrong
On my house; Lord, take child and companion,
And destroy the sweet power of song.
Thus I pray at each matins, each vespers,
After these many wearying days,
That the storm-cloud which broods over Russia
May be changed to a nimbus ablaze.","Дай мне горькие годы недуга,
Задыханья, бессонницу, жар,
Отыми и ребёнка, и друга,
И таинственный песенный дар —
Так молюсь за Твоей литургией
После стольких томительных дней,
Чтобы туча над тёмной Россией
Стала облаком в славе лучей.",https://ruverses.com/anna-akhmatova/prayer/179/
"Give me sickness without an end,
Suffocation and fevers prolonged,
Take away both my child and friend,
My mysterious gift of the song —
After mass, thus I’m praying, impassioned,
After so many tormented days,
Let the menacing cloud over Russia
Shimmer brightly in glorious rays.","Дай мне горькие годы недуга,
Задыханья, бессонницу, жар,
Отыми и ребёнка, и друга,
И таинственный песенный дар —
Так молюсь за Твоей литургией
После стольких томительных дней,
Чтобы туча над тёмной Россией
Стала облаком в славе лучей.",https://ruverses.com/anna-akhmatova/prayer/5066/
"Such days may meet you just before the springtime:
Beneath the snow the meadow lies in peace;
The treetops wobble with a dainty rhythm;
Benevolent and balmy is the breeze.
And you can feel the lightness in your body,
And you do not quite recognize your home,
And eagerly you find yourself intoning
That song you thought you’d tired of long ago.","Перед весной бывают дни такие:
Под плотным снегом отдыхает луг,
Шумят деревья весело-сухие,
И тёплый ветер нежен и упруг.
И лёгкости своей дивится тело,
И дома своего не узнаёшь,
А песню ту, что прежде надоела,
Как новую, с волнением поёшь.",https://ruverses.com/anna-akhmatova/there-are-such-days-before-the-spring/5560/
"Grant me years of sickness and fever;
make me sleepless for months at a time.
Take away my child and my lover
and the mysterious gift of rhyme.
As the air grows ever more sultry,
this is the prayer I recite:
and may the storm cloud over my country
be shot through with rays of light.","Дай мне горькие годы недуга,
Задыханья, бессонницу, жар,
Отыми и ребёнка, и друга,
И таинственный песенный дар —
Так молюсь за Твоей литургией
После стольких томительных дней,
Чтобы туча над тёмной Россией
Стала облаком в славе лучей.",https://ruverses.com/anna-akhmatova/prayer/2742/
"Give me bitter years in malady
Breathlessness, sleeplessness, fever,
Both a friend and a child and mysterious
Gift take away forever —
Thus I pray after your liturgy
After many exhausting days,
That the cloud over dark Russia
Become cloud in the glory of rays.","Дай мне горькие годы недуга,
Задыханья, бессонницу, жар,
Отыми и ребёнка, и друга,
И таинственный песенный дар —
Так молюсь за Твоей литургией
После стольких томительных дней,
Чтобы туча над тёмной Россией
Стала облаком в славе лучей.",https://ruverses.com/anna-akhmatova/prayer/5581/
"All has been taken: strength as well as love.
Into the unloved town the corpse is thrown.
It does not love the sun. I fear, that blood
Inside of me already cold has grown.
I do not recognize sweet Muse's loving taste:
She looks ahead and does not let a word pass,
And bows a head in the dark garland dressed
Onto my chest, exhausted from the haste.
And only conscience, scarier with each day,
Wants a great ransom and for this abuses.
Closing the face, I answer her this way...
But there remain no tears and no excuses.","Все отнято: и сила, и любовь.
В немилый город брошенное тело
Не радо солнцу. Чувствую, что кровь
Во мне уже совсем похолодела.
Веселой Музы нрав не узнаю:
Она глядит и слова не проронит,
А голову в веночке темном клонит,
Изнеможенная, на грудь мою.
И только совесть с каждым днем страшней
Беснуется: великой хочет дани.
Закрыв лицо, я отвечала ей…
Но больше нет ни слез, ни оправданий.",https://ruverses.com/anna-akhmatova/all-s-taken-away/5527/
"All’s taken away: my love and my power.
The body, thrown into city it hates,
Finds no joy in the sunlight. With every hour,
The blood grows colder in my veins.
The merry Muse is lately full of grief:
She looks at me and doesn’t make a sound.
She lays her head, wearing the darkened wreath,
Upon my chest, exhausted and worn out.
Each day, my conscience rages in a daze:
It fumes, desiring a grand donation.
I used to answer it while covering my face…
But I’ve got no more tears or explanations.","Все отнято: и сила, и любовь.
В немилый город брошенное тело
Не радо солнцу. Чувствую, что кровь
Во мне уже совсем похолодела.
Веселой Музы нрав не узнаю:
Она глядит и слова не проронит,
А голову в веночке темном клонит,
Изнеможенная, на грудь мою.
И только совесть с каждым днем страшней
Беснуется: великой хочет дани.
Закрыв лицо, я отвечала ей…
Но больше нет ни слез, ни оправданий.",https://ruverses.com/anna-akhmatova/all-s-taken-away/4997/
"First ray – Lord’s blessing, falling frail,
Just lightly grazed the love one’s face,
And drowsing, he became more pale,
But deeper into sleep fell in a daze.
In truth, he must have felt it as a kiss,
As heaven’s warmth was spreading over…
Thus, long ago, I gently pressed my lips
Against his gentle lips and olive shoulder…
But now, more disembodied than the long
Deceased, while inconsolably I stray,
I soar to him just as a song,
Caressing him with morning rays.","Первый луч — благословенье Бога
По лицу любимому скользнул,
И дремавший побледнел немного,
Но еще спокойнее уснул.
Верно, поцелуем показалась
Теплота небесного луча…
Так давно губами я касалась
Милых губ и смуглого плеча…
А теперь, усопших бестелесней,
В неутешном странствии моем,
Я к нему влетаю только песней
И ласкаюсь утренним лучом.",https://ruverses.com/anna-akhmatova/first-ray-lord-s-blessing-falling-frail/5244/
"The first ray — as the blessing of the Lord —
Across the face of the beloved did creep,
Who, sleeping, went a little pale,
And then again more tightly went to sleep.
It seemed that warmth of ray of sun
Appeared unto his vision like a kiss...
And long with these my lips I have not touched
The tan strong shoulder or the dear lips.
And now, the deceased spirits in my long
Disconsolate wandering along the way,
I am now flying toward him as a song
And I caress him with a morning ray.","Первый луч — благословенье Бога
По лицу любимому скользнул,
И дремавший побледнел немного,
Но еще спокойнее уснул.
Верно, поцелуем показалась
Теплота небесного луча…
Так давно губами я касалась
Милых губ и смуглого плеча…
А теперь, усопших бестелесней,
В неутешном странствии моем,
Я к нему влетаю только песней
И ласкаюсь утренним лучом.",https://ruverses.com/anna-akhmatova/first-ray-lord-s-blessing-falling-frail/5616/
"All promised him to me:
The heaven's edge, dark and kind,
And lovely Christmas sleep
And multi-ringing Easter wind,
And the red branches of a twig,
And waterfalls inside a park,
And two dragonflies
On rusty iron of a bulwark.
And I could not disbelieve,
That he'll befriend me today
When on the mountain slopes I went
Along hot stone pathway.","Все обещало мне его:
Край неба, тусклый и червонный,
И милый сон под Рождество,
И Пасхи ветер многозвонный,
И прутья красные лозы,
И парковые водопады,
И две большие стрекозы
На ржавом чугуне ограды.
И я не верить не могла,
Что будет дружен он со мною,
Когда по горным склонам шла
Горячей каменной тропою.",https://ruverses.com/anna-akhmatova/he-was-promised-to-me-by-it-all/5543/
"He was promised to me by it all:
The pleasant dream at Christmastime,
The tarnished sky of red and gold,
And Easter winds that seemed to chime,
The red rods of the twigs, all nestled,
And waterfalls within the park,
And two big dragonflies that rested
Atop the fence corroded dark.
And it was hopeless not to hope
For all our friendship would entail,
As I walked up the mountain slope
Over the hot stones of the trail.","Все обещало мне его:
Край неба, тусклый и червонный,
И милый сон под Рождество,
И Пасхи ветер многозвонный,
И прутья красные лозы,
И парковые водопады,
И две большие стрекозы
На ржавом чугуне ограды.
И я не верить не могла,
Что будет дружен он со мною,
Когда по горным склонам шла
Горячей каменной тропою.",https://ruverses.com/anna-akhmatova/he-was-promised-to-me-by-it-all/5024/
"How I love, how I loved to stare
At the ironclad shores,
On the balcony, where forever
No foot stepped, not mine, not yours.
And in truth you are — a capital
For the mad and luminous us;
But when over Nieva sail
Those special, pure hours
And the winds of May fly over
You past the iron beams
You are like a dying sinner
Seeing heavenly dreams.","Как люблю, как любила глядеть я
На закованные берега,
На балконы, куда столетья
Не ступала ничья нога.
И воистину ты — столица
Для безумных и светлых нас;
Но когда над Невою длится
Тот особенный, чистый час
И проносится ветер майский
Мимо всех надводных колонн,
Ты — как грешник, видящий райский
Перед смертью сладчайший сон…",https://ruverses.com/anna-akhmatova/how-i-love-how-i-loved-to-gaze-endlessly/5536/
"I come and I’m relieved of restlessness.
The early morning chill is nice to savor.
Mysterious and dark, those settlements —
Storehouses for prayer and tough labor.
Such confident and tranquil love will not
Give way to any other place in time,
There is inside of me a drop of blood
From Novgorod – like ice in frothy wine.
And this, I know, can never be erased,
And scorching torrid heat could never melt it,
No matter what it is that I might praise —
You rise before me, silent and resplendent.","Приду туда, и отлетит томленье.
Мне ранние приятны холода.
Таинственные, темные селенья —
Хранилища молитвы и труда.
Спокойной и уверенной любови
Не превозмочь мне к этой стороне:
Ведь капелька новогородской крови
Во мне — как льдинка в пенистом вине.
И этого никак нельзя поправить,
Не растопил ее великий зной,
И что бы я ни начинала славить —
Ты, тихая, сияешь предо мной.",https://ruverses.com/anna-akhmatova/i-come-and-i-m-relieved-of-restlessness/5086/
"The early chills are most pleasant to me.
Torment releases me when I come there.
Mysterious, dark places of habitation —
Are storehouses of labor and of prayer.
The calm and confident loving
I can't surmount in this side of mine:
A drop of Nizhny Novgorod blood inside me
Is like a piece of ice in foamy wine.
And this can not in any way be corrected,
She has not yet been melted by great heat,
And whate'er it is I began to glory —
You, quiet one, do shine before me yet.","Приду туда, и отлетит томленье.
Мне ранние приятны холода.
Таинственные, темные селенья —
Хранилища молитвы и труда.
Спокойной и уверенной любови
Не превозмочь мне к этой стороне:
Ведь капелька новогородской крови
Во мне — как льдинка в пенистом вине.
И этого никак нельзя поправить,
Не растопил ее великий зной,
И что бы я ни начинала славить —
Ты, тихая, сияешь предо мной.",https://ruverses.com/anna-akhmatova/i-come-and-i-m-relieved-of-restlessness/5591/
"I’ll be there and weariness will vanish.
The cold of early morning will please.
There are villages, mysterious and dark —
Storehouses of immortal labour.
My calm and trusting love
Of that place will never be vanquished.
There’s a drop of Novgorod blood
In me — a sliver of ice in foaming wine.
And that can never be altered,
It’s un-melted by great heat,
And no matter what I may praise —
You shine quietly before me.","Приду туда, и отлетит томленье.
Мне ранние приятны холода.
Таинственные, темные селенья —
Хранилища молитвы и труда.
Спокойной и уверенной любови
Не превозмочь мне к этой стороне:
Ведь капелька новогородской крови
Во мне — как льдинка в пенистом вине.
И этого никак нельзя поправить,
Не растопил ее великий зной,
И что бы я ни начинала славить —
Ты, тихая, сияешь предо мной.",https://ruverses.com/anna-akhmatova/i-come-and-i-m-relieved-of-restlessness/5271/
"In drowsiness, once more astounded,
Our starry heaven I behold —
The city of the purest fountains,
Bakhchisarai of shinning gold.
There, past the fence, and down below,
Along the water, we recalled
The fields of Tsarskoye Selo,
As we sat, blissfully enthralled,
There we discerned him, so resplendent, —
It’s Catherine’s eagle — soaring fast!
And down the valley he descended
From the elaborate gates of brass.
To keep alive the song’s motif
Of just how much the parting hurt,
The dusky autumn brought red leaves
Inside the hemming of her skirt
And strewed the steps on which we stood,
Where finally we parted, dear,
And from those steps, my solace, you,
Into the shadows, disappeared.","Вновь подарен мне дремотой
Наш последний звездный рай —
Город чистых водометов,
Золотой Бахчисарай.
Там, за пестрою оградой,
У задумчивой воды,
Вспоминали мы с отрадой
Царскосельские сады,
И орла Екатерины
Вдруг узнали — это тот!
Он слетел на дно долины
С пышных бронзовых ворот.
Чтобы песнь прощальной боли
Дольше в памяти жила,
Осень смуглая в подоле
Красных листьев принесла
И посыпала ступени,
Где прощалась я с тобой
И откуда в царство тени
Ты ушел, утешный мой.",https://ruverses.com/anna-akhmatova/in-drowsiness-once-more-astounded/5043/
"In the sleep to me is given
Our last eden of stars up high
City of clean water towers,
Golden Bakchisarai
There behind a colored fencing
By the pensive water stalled
Gardens of the Tsar's Village
With rejoicing we recalled.
And the eagles of Catherine
Suddenly recognized - it's that!
He had flown to valley bottom
From the ornate bronze-clad gate.
That the song of parting heartache
In the memory longer lives,
The dark-bodied mother autumn 
Brought to me the reddening leaves
And she sprinkled on her soles
Where we parted in the sun
And from where for land of shades
You had left, my soothing one.","Вновь подарен мне дремотой
Наш последний звездный рай —
Город чистых водометов,
Золотой Бахчисарай.
Там, за пестрою оградой,
У задумчивой воды,
Вспоминали мы с отрадой
Царскосельские сады,
И орла Екатерины
Вдруг узнали — это тот!
Он слетел на дно долины
С пышных бронзовых ворот.
Чтобы песнь прощальной боли
Дольше в памяти жила,
Осень смуглая в подоле
Красных листьев принесла
И посыпала ступени,
Где прощалась я с тобой
И откуда в царство тени
Ты ушел, утешный мой.",https://ruverses.com/anna-akhmatova/in-drowsiness-once-more-astounded/5552/
"In boat or in horsecart
This way you cannot go
Deep water stands and lingers
In the decrepit snow
Surrounding the mansion
From every side by now...
Ah! Closely wails it over
The same Robinson Crusoe.
The sled, the skies, the horse
He will come by to see,
And later on the couch
He sits and waits for me
And tears the rug in two
With a short, little spore.
Now the brief smile of mine
Will never view the mirror.","Ни в лодке, ни в телеге
Нельзя попасть сюда.
Стоит на гиблом снеге
Глубокая вода.
Усадьбу осаждает
Уже со всех сторон…
Ах! близко изнывает
Такой же Робинзон.
Пойдет взглянуть на сани,
На лыжи, на коня,
А после на диване
Сидит и ждет меня,
И шпорою короткой
Рвет коврик пополам.
Теперь улыбки кроткой
Не видеть зеркалам.",https://ruverses.com/anna-akhmatova/neither-boat-nor-cart-can-go/5584/
"Neither boat nor cart can go
To take you to this place,
Where on the rotten snow
Deep water stands for days.
The estate is under siege,
Approached from all the sides…
And like Crusoe on the beach,
Near me, someone pines.
He goes to see the sleighs,
The horses, and the skis,
And later, in dismay,
Alone, he waits for me,
And with a short spur tears in two
The rug. And for a while,
No mirror now will get to view
A gentle, humble smile.","Ни в лодке, ни в телеге
Нельзя попасть сюда.
Стоит на гиблом снеге
Глубокая вода.
Усадьбу осаждает
Уже со всех сторон…
Ах! близко изнывает
Такой же Робинзон.
Пойдет взглянуть на сани,
На лыжи, на коня,
А после на диване
Сидит и ждет меня,
И шпорою короткой
Рвет коврик пополам.
Теперь улыбки кроткой
Не видеть зеркалам.",https://ruverses.com/anna-akhmatova/neither-boat-nor-cart-can-go/5072/
"How I love, how I loved to gaze endlessly
On the ironclad shores up ahead,
On the balconies, where for centuries,
Not a foot of a person was set.
You’re the capital — truly, forever,
For the mad and the bright ones, like us,
But, at the time, when over the Neva,
That special hour is lingering thus,
And the May wind is flying past zealously
All the pillars that rise in the bay,
You’re the sinner, seeing the heavenly,
Sweetest dream, before passing away…","Как люблю, как любила глядеть я
На закованные берега,
На балконы, куда столетья
Не ступала ничья нога.
И воистину ты — столица
Для безумных и светлых нас;
Но когда над Невою длится
Тот особенный, чистый час
И проносится ветер майский
Мимо всех надводных колонн,
Ты — как грешник, видящий райский
Перед смертью сладчайший сон…",https://ruverses.com/anna-akhmatova/how-i-love-how-i-loved-to-gaze-endlessly/5014/
"Neither by cart nor boat
Could you have got here.
On rotten snow
The deep water;
Farmsteads marooned and
Ah! that morose
Soul, that Robinson,
Is so close.
How often can
He inspect sledge and skis,
Return to the divan
To sit and wait for me?
And his short spur grinds
Sheer through the vile
Rug. Now mirrors learn
Not to expect smiles.","Ни в лодке, ни в телеге
Нельзя попасть сюда.
Стоит на гиблом снеге
Глубокая вода.
Усадьбу осаждает
Уже со всех сторон…
Ах! близко изнывает
Такой же Робинзон.
Пойдет взглянуть на сани,
На лыжи, на коня,
А после на диване
Сидит и ждет меня,
И шпорою короткой
Рвет коврик пополам.
Теперь улыбки кроткой
Не видеть зеркалам.",https://ruverses.com/anna-akhmatova/neither-boat-nor-cart-can-go/7991/
"O there are words that should not be repeated,
And he who speaks them — is a spendthrift.
Inexhaustable is the sky’s blue spindrift
Alone, and the mercy of the Redeemer.","О, есть неповторимые слова,
Кто их сказал — истратил слишком много.
Неистощима только синева
Небесная и милосердье Бога.",https://ruverses.com/anna-akhmatova/o-there-are-words-that-cannot-be-repeated/7993/
"Oh, Lord, I can forgive what’s done to me by them,
But better, a wild hawk, I would tear a lamb,
Or, a snake — sting the sleeping in the grasses,
Than to be man, and see what people masses
Do on the earth, and through the noxious shame
To not dare up my eyes to heavens’ pure flame.","О Боже, за себя я все могу простить,
Но лучше б ястребом ягненка мне когтить
Или змеей уснувших жалить в поле,
Чем человеком быть и видеть поневоле, 
Что люди делают, и сквозь тлетворный срам
Не сметь поднять глаза к высоким небесам.",https://ruverses.com/anna-akhmatova/oh-lord-i-can-forgive/
"There are the words that couldn’t be twice said,
He, who said once, spent out all his senses.
Only two things have never their end —
The heavens’ blue and the Creator’s mercy.","О, есть неповторимые слова,
Кто их сказал — истратил слишком много.
Неистощима только синева
Небесная и милосердье Бога.",https://ruverses.com/anna-akhmatova/o-there-are-words-that-cannot-be-repeated/8230/
"Like a cold wind, at the start,
It will burn and sear,
Then, it’ll fall into your heart
As one salty tear.
Angry heart will then turn sad,
Pitying some thing.
Nonetheless, it won’t forget
This melancholy’s sting.
I only sow. The others
Will then reap. So what!
May God bless the harvest
Of the reaping horde!
And in attempts to not fall short
In thanking you enough,
This gift I give onto the world
More permanent than love.","Она сначала обожжёт,
Как ветерок студеный,
А после в сердце упадёт
Одной слезой соленой.
И злому сердцу станет жаль
Чего-то. Грустно будет.
Но эту легкую печаль
Оно не позабудет.
Я только сею. Собирать
Придут другие. Что же!
И жниц ликующую рать
Благослови, о Боже!
А чтоб тебя благодарить
Я смела совершенней,
Позволь мне миру подарить
То, что любви нетленней.",https://ruverses.com/anna-akhmatova/song-about-a-song/4975/
"O, there are words that cannot be repeated,
Whoever said them — overspent his due.
The only things that cannot be depleted
Are God’s forgiveness and the heaven’s blue.","О, есть неповторимые слова,
Кто их сказал — истратил слишком много.
Неистощима только синева
Небесная и милосердье Бога.",https://ruverses.com/anna-akhmatova/o-there-are-words-that-cannot-be-repeated/5255/
"Oh, there are unrepeated words,
Whoe'er said them wasted more than he should.
Inexhaustible only is the blue
Of sky and generosity of God.","О, есть неповторимые слова,
Кто их сказал — истратил слишком много.
Неистощима только синева
Небесная и милосердье Бога.",https://ruverses.com/anna-akhmatova/o-there-are-words-that-cannot-be-repeated/5626/
"Immortelle's dry and pink. On the fresh heaven
The clouds are roughly pasted, almost dark.
The leaves of only oak within the park
Are still remaining colorless and thin.
The rays of dusk until midnight are burning.
How nice it is inside my cramped abode!
Today with me converse many-a-bird
About the most tender, loving things.
I'm happy, very happy. But the way,
Forest and smooth, is to me most dear,
The crippled bridge, curved a bit here,
And that remain only several days.","Бессмертник сух и розов. Облака
На свежем небе вылеплены грубо.
Единственного в этом парке дуба
Листва еще бесцветна и тонка.
Лучи зари до полночи горят.
Как хорошо в моем затворе тесном!
О самом нежном, о всегда чудесном
Со мной сегодня птицы говорят.
Я счастлива. Но мне всего милей
Лесная и пологая дорога,
Убогий мост, скривившийся немного,
И то, что ждать осталось мало дней.",https://ruverses.com/anna-akhmatova/the-immortelle-is-dry-and-rosy/5554/
"Upon the swan pond maple leaves 
Are fully gathered already, 
And bloodied are the branches dark
Of slowly blooming quicken-tree.
Blindingly elegant is she,
Crossing her legs that don't feel cold
Upon the northern stone sits she
And calmly looks upon the road.
I felt the gloomy, dusky fear
Before this woman of delight
As on her shoulders played alone
The rays of miserable light.
And how could I forgive her yet
Your shining praise by love deluded
Look, she is happily in rue,
And so well-dressedly denuded.","Уже кленовые листы
На пруд слетают лебединый,
И окровавлены кусты
Неспешно зреющей рябины,
И ослепительно стройна,
Поджав незябнущие ноги,
На камне северном она
Сидит и смотрит на дороги.
Я чувствовала смутный страх
Пред этой девушкой воспетой.
Играли на ее плечах
Лучи скудеющего света.
И как могла я ей простить
Восторг твоей хвалы влюбленной.
Смотри, ей весело грустить,
Такой нарядно обнаженной.",https://ruverses.com/anna-akhmatova/statue-in-tsarskoye-selo/5551/
"Already the maple leaves
Cover the swans’ pool,
And the blood-stained arms
Of late-ripening rowan.
And, dazzlingly slender,
Crossed legs impervious to cold,
She sits on a northern stone,
And gazes at the road.
I felt a vague fear,
In front of this famous girl.
Rays of thinning light
Playing over her shoulders.
And how could I forgive her
Your delight, your enamoured praise…
Look there, elegantly naked,
It’s a joy to her to be sad.","Уже кленовые листы
На пруд слетают лебединый,
И окровавлены кусты
Неспешно зреющей рябины,
И ослепительно стройна,
Поджав незябнущие ноги,
На камне северном она
Сидит и смотрит на дороги.
Я чувствовала смутный страх
Пред этой девушкой воспетой.
Играли на ее плечах
Лучи скудеющего света.
И как могла я ей простить
Восторг твоей хвалы влюбленной.
Смотри, ей весело грустить,
Такой нарядно обнаженной.",https://ruverses.com/anna-akhmatova/statue-in-tsarskoye-selo/5268/
"The maple leaves already crash
Onto the swan pond as they wane,
And bushes of the mountain ash,
Mature exquisitely, blood-stained,
And lavishly slender, she, alone,
Tucked legs indifferent to the chill,
Sits tall atop the northern stone,
Observing roads beyond the hill.
I felt a sense of troubled fright
Before this celebrated maid,
Across her shoulders, rays of light,
Before diminishing, would play.
And how could I forgive when you
Gave loving praise to her, beguiled.
Look, — she, so fashionably nude,
Is blissful grieving all the while.","Уже кленовые листы
На пруд слетают лебединый,
И окровавлены кусты
Неспешно зреющей рябины,
И ослепительно стройна,
Поджав незябнущие ноги,
На камне северном она
Сидит и смотрит на дороги.
Я чувствовала смутный страх
Пред этой девушкой воспетой.
Играли на ее плечах
Лучи скудеющего света.
И как могла я ей простить
Восторг твоей хвалы влюбленной.
Смотри, ей весело грустить,
Такой нарядно обнаженной.",https://ruverses.com/anna-akhmatova/statue-in-tsarskoye-selo/5039/
